Product Name,Store Name,Price
MILLS MATRIX POLO SHIRT 17037 BLACK,Mitra Kreasi Garmen,"IDR 349,900.00"
MILLS JACKET REVENGE 1.0 NAVY,Mitra Kreasi Garmen,"IDR 449,000.00"
MILLS TIER 1 EXTRACOLD SHORT,Mitra Kreasi Garmen,"IDR 289,000.00"
MILLS ROLLTOP BACKPACK REG,Mitra Kreasi Garmen,"IDR 459,000.00"
MILLS MEDIUM TRAVELING BAG REG,Mitra Kreasi Garmen,"IDR 519,000.00"
MILLS BIG TOWEL PURPLE,Mitra Kreasi Garmen,"IDR 299,000.00"
MILLS WAIST BAG REG A17 001,Mitra Kreasi Garmen,"IDR 229,000.00"
MILLS FALKEN RIDE BLACK - NEON GREEN,Mitra Kreasi Garmen,"IDR 949,000.00"
MILLS SLING BAG BLUE,Mitra Kreasi Garmen,"IDR 299,000.00"
MILLS POLO SHIRT CUSTOMIZE LOGO LS KHUSUS,Mitra Kreasi Garmen,"IDR 449,000.00"
MILLS CORE LONG PANTS CUSTOMIZE LOGO KHUSUS,Mitra Kreasi Garmen,"IDR 269,000.00"
MILLS T1 MEDIUM WAIST BAG,Mitra Kreasi Garmen,"IDR 349,000.00"
MILLS SP SPORT JERSEY,Mitra Kreasi Garmen,"IDR 349,000.00"
BOLA KAKI MOLTEN HYBRID,CV BERKAH ABADI,"IDR 700,000.00"
BOLA SEPAK ORTUSEIGHT INFINITY,CV BERKAH ABADI,"IDR 550,000.00"
MILLS T1 LARGE TRAVELING BAG REG,Mitra Kreasi Garmen,"IDR 949,000.00"
STAND TARGET PANAHAN PORTABLE,CV BERKAH ABADI,"IDR 3,000,000.00"
PANDARUS ICE POINT PURE CARBON 40T,CV BERKAH ABADI,"IDR 1,850,000.00"
MILLS TIER 2 EXTRAWARM TRAINING SET REG,Mitra Kreasi Garmen,"IDR 949,000.00"
Net Bola Volley,PT.GLOBAL TRITUNGGAL MANDIRI,"IDR 870,000.00"
Net Volley,PT.GLOBAL TRITUNGGAL MANDIRI,"IDR 867,000.00"
Jaring Bola Volley,PT.GLOBAL TRITUNGGAL MANDIRI,"IDR 865,000.00"
Jaring Bulutangkis,PT.GLOBAL TRITUNGGAL MANDIRI,"IDR 550,000.00"
Net Bulutangkis,PT.GLOBAL TRITUNGGAL MANDIRI,"IDR 557,000.00"
Trinidad Dive Mask,Stardef Wira Tangguh,"IDR 1,071,250.00"
Trex SEPEDA RODA DUA MTB 26 XT-782 TREX,Bumi Perkasa Lancar,"IDR 1,250,000.00"
JAS PRIA MODEL SOEKARNO,PT. AGUSTO NAWASENA PARIKESIT,"IDR 500,000.00"
SERAGAM KEMEJA ATASAN PRIA,PT. AGUSTO NAWASENA PARIKESIT,"IDR 300,000.00"
SERAGAM KEMEJA KANTOR PRIA,PT. AGUSTO NAWASENA PARIKESIT,"IDR 300,000.00"
JUBAH PASTOR / GAMIS ARAB,PT. AGUSTO NAWASENA PARIKESIT,"IDR 300,000.00"
KEMEJA BATIK DINAS HARIAN,PT. AGUSTO NAWASENA PARIKESIT,"IDR 300,000.00"
PAKAIAN DINAS - KEMEJA PUTIH PRIA,PT. AGUSTO NAWASENA PARIKESIT,"IDR 300,000.00"
Body Protector Pencak Silat Jawara,PT ANTARA JAYA SPORT,"IDR 675,000.00"
Nett Bulutangkis,PT.GLOBAL TRITUNGGAL MANDIRI,"IDR 560,000.00"
Sepatu Olahraga,CV JAYA BERSAMA BANGKA BARAT,"IDR 400,000.00"
ALAT PENGUKUR BERAT DAN TINGGI BADAN MANUAL,CV. WARDHANA,"IDR 2,100,000.00"
PROTEAM PELUIT ELEKTRIK,CV. WARDHANA,"IDR 450,000.00"
Wall Climbing MODEL LEAD DAN SPEED ( 2 MUKA )...,PT. ARISMA SMART SOLUTION,"IDR 1,100,000,000.00"
PROTEAM METERAN BAJA,CV. WARDHANA,"IDR 250,000.00"
PROTEAM CONES,CV. WARDHANA,"IDR 50,000.00"
Pro Smash Shultekock Bulu,PT. CAHAYA ILMU ABADI,"IDR 190,000.00"
PROTEAM ROMPI ISI 6,CV. WARDHANA,"IDR 600,000.00"
910nineten TAKASHI RUN-ABU/BIRU/HIJAU NEON/PU...,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
910nineten RYU 1.5-HITAM,PT. ARFAH SELECTA KARYA,"IDR 460,000.00"
910nineten YASHA-BLACK,PT. ARFAH SELECTA KARYA,"IDR 410,000.00"
910nineten TAKASHI RUN-JINGGA/BIRU TUA/KUNING...,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
910nineten YASHA-PUTIH,PT. ARFAH SELECTA KARYA,"IDR 410,000.00"
910nineten YASHA-BLACK/WHITE,PT. ARFAH SELECTA KARYA,"IDR 410,000.00"
910nineten YASHA-RED,PT. ARFAH SELECTA KARYA,"IDR 410,000.00"
910nineten YUKA ACCEL RAPID-ABU/HIJAU/TURQOUI...,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
910nineten YUZA RIOT-HIJAU TEAL/JINGGA,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
910nineten YUZA EVO-HITAM/BURGUNDY/ABU,PT. ARFAH SELECTA KARYA,"IDR 560,000.00"
910nineten YUZA EVO-ABU/HIJAU,PT. ARFAH SELECTA KARYA,"IDR 530,000.00"
910nineten YUZA RIOT-ABU MUDA/MERAH,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
910nineten YUZA EVO-BIRU DONGKER/BIRU MUDA/ME...,PT. ARFAH SELECTA KARYA,"IDR 560,000.00"
910nineten YUZA-COKLAT/ABU ABU/HITAM,PT. ARFAH SELECTA KARYA,"IDR 460,000.00"
910nineten YUZA EVO-ABU/JINGGA,PT. ARFAH SELECTA KARYA,"IDR 530,000.00"
910nineten YUZA-ABU/HIJAU NEON/HITAM,PT. ARFAH SELECTA KARYA,"IDR 460,000.00"
910nineten YUKA ACCEL RAPID-BIRU TUA/BIRU MUD...,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
910nineten GEIST EKIDEN SE-NAVY/ABU MUDA/ORAN...,PT. ARFAH SELECTA KARYA,"IDR 560,000.00"
910nineten GEIST EKIDEN SE-PUTIH/BIRU/ORANGE,PT. ARFAH SELECTA KARYA,"IDR 560,000.00"
910nineten HANNA-HITAM/PUTIH/MERAH,PT. ARFAH SELECTA KARYA,"IDR 610,000.00"
910nineten HAZE 1.5-ABU/BIRU,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
910nineten HANNA-NAVY/PUTIH/BIRU,PT. ARFAH SELECTA KARYA,"IDR 610,000.00"
910nineten HAZE 1.5-HITAM/MERAH,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
910nineten HAZE 1.5-BIRU TUA/HIJAU TOSCA/PUTI...,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
910nineten HAZE METASPEED-HITAM/HIJAU NEON/PU...,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
910nineten HAZE VISION-ABU MUDA/BIRU/KUNING,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
910nineten HAZE METASPEED-BIRU TUA/MERAH/PUTI...,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
910nineten HAZE VISION-BIRU MUDA/PUTIH/MERAH,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
910nineten HAZE VISION-PUTIH/BIRU MUDA,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
910nineten HAZE VISION-HIJAU/KUNING/ABU-ABU,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
910nineten KENZO RUN-ABU/KUNING/PUTIH,PT. ARFAH SELECTA KARYA,"IDR 610,000.00"
910nineten KENZO RUN-BIRU/MERAH/PUTIH,PT. ARFAH SELECTA KARYA,"IDR 610,000.00"
910nineten RYU 1.5-ABU,PT. ARFAH SELECTA KARYA,"IDR 460,000.00"
MILLS Sepatu Enermax Cushion,INSAN KENCANA PASUNDAN,"IDR 585,000.00"
BAJU OLAH RAGA LENGAN PANJANG,INSAN KENCANA PASUNDAN,"IDR 162,000.00"
CELANA PANJANG TRAINING OLAH RAGA,INSAN KENCANA PASUNDAN,"IDR 168,000.00"
Dragon Boat 10 Pedayung ( 12 Crew ),PT. Acege Putra Kusuma Chakti,"IDR 48,500,000.00"
TRAINING PACKS (JAKET&CELANA),PT LUIGI JAYA ABADI,"IDR 1,100,000.00"
TOPI OLAHRAGA,PT LUIGI JAYA ABADI,"IDR 175,000.00"
United Bike SEPEDA TOURING UNITED BIKE GIANIC...,PT. TERANGDUNIA INTERNUSA,"IDR 5,500,000.00"
TOP SPIN Raket Bulutangkis Nano Speed,PT. ARISMA SMART SOLUTION,"IDR 156,000.00"
Trinity Jaring Bola Voli JBV-2,PT. ARISMA SMART SOLUTION,"IDR 255,000.00"
OLYMPUS Bat Tenis Meja TTB-2 (Advance+),PT. ARISMA SMART SOLUTION,"IDR 84,000.00"
OLYMPUS Bola Tenis Meja BTM-2,PT. ARISMA SMART SOLUTION,"IDR 66,000.00"
OLYMPUS Bola Tenis Meja BTM-3,PT. ARISMA SMART SOLUTION,"IDR 39,000.00"
Dragon Boat  Double Glossy 10 Pedayung ( 12 C...,PT. Acege Putra Kusuma Chakti,"IDR 65,000,000.00"
Dragon Boat Double Glossy 20 Pedayung ( 22 Cr...,PT. Acege Putra Kusuma Chakti,"IDR 95,000,000.00"
TEROMPAH,CV. MAJU BERSAMA 94,"IDR 720,000.00"
EGRANG,CV. MAJU BERSAMA 94,"IDR 260,000.00"
SUMPITAN & TARGET SUMPITAN,CV. MAJU BERSAMA 94,"IDR 470,000.00"
Dagongan Bambu,CV. MAJU BERSAMA 94,"IDR 355,000.00"
net Voli,Cv.Jaya Laksana Pratama,"IDR 700,000.00"
RUBBER RESISTANCE BAND,Cv.Jaya Laksana Pratama,"IDR 275,000.00"
RING BASKET,Cv.Jaya Laksana Pratama,"IDR 2,750,000.00"
NET TENIS,Cv.Jaya Laksana Pratama,"IDR 1,800,000.00"
KUN,Cv.Jaya Laksana Pratama,"IDR 226,050.00"
BOLA TENIS,Cv.Jaya Laksana Pratama,"IDR 233,000.00"
Bola Kaki,Cv.Jaya Laksana Pratama,"IDR 1,219,300.00"
Raket Tenis,Cv.Jaya Laksana Pratama,"IDR 3,750,000.00"
Raket Badminton,Cv.Jaya Laksana Pratama,"IDR 897,500.00"
SET PIALA KAKI EMPAT,Andy Senfri,"IDR 1,000,000.00"
PAPAN PEGAS SENAM,Cv.Jaya Laksana Pratama,"IDR 3,750,000.00"
OLYMPUS PETI LOMPAT SENAM,Cv.Jaya Laksana Pratama,"IDR 10,950,000.00"
PERAHU NAGA 10 PENDAYUNG FIBERGLASS,INSAN KENCANA PASUNDAN,"IDR 67,500,000.00"
Perahu Naga 20 Pendayung Fiberglass,INSAN KENCANA PASUNDAN,"IDR 85,500,000.00"
Kayak Single ( K 1 ) Fiberglass,INSAN KENCANA PASUNDAN,"IDR 23,400,000.00"
Kayak Single (K1) Carbon,INSAN KENCANA PASUNDAN,"IDR 54,000,000.00"
Kayak Double (K2) Fiberglass,INSAN KENCANA PASUNDAN,"IDR 27,900,000.00"
Kayak Double (K2) Carbon,INSAN KENCANA PASUNDAN,"IDR 68,400,000.00"
Kayak Four (K4) Fiberglass,INSAN KENCANA PASUNDAN,"IDR 50,400,000.00"
Kayak Four (K4) Carbon,INSAN KENCANA PASUNDAN,"IDR 86,400,000.00"
Canoe Single (C1) Fiberglass,INSAN KENCANA PASUNDAN,"IDR 22,500,000.00"
Canoe Double (C2) Fiberglass,INSAN KENCANA PASUNDAN,"IDR 27,000,000.00"
Canoe Single (C1) Carbon,INSAN KENCANA PASUNDAN,"IDR 54,900,000.00"
Canoe Double (C2) Carbon,INSAN KENCANA PASUNDAN,"IDR 69,300,000.00"
NELO PERAHU KAYAK DOUBEL (K2) AJR,CV. ARKHASYA JAYA RAYA,"IDR 232,766,000.00"
PERAHU NAGA 20 PENDAYUNG FIBERGLASS AJR,CV. ARKHASYA JAYA RAYA,"IDR 84,500,000.00"
NELO PERAHU KAYAK SINGEL (K1) CARBON AJR,CV. ARKHASYA JAYA RAYA,"IDR 167,831,000.00"
PERAHU NAGA 10 PENDAYUNG FIBERGLASS AJR,CV. ARKHASYA JAYA RAYA,"IDR 66,500,000.00"
Sepatu Latihan,PT Tri Kreasi Nusantara,"IDR 950,000.00"
Wardhana Matras Senam,CV. WARDHANA,"IDR 3,000,000.00"
OLYMPUS Meja Tenis Meja MDF-18,PT. ARISMA SMART SOLUTION,"IDR 4,980,000.00"
FIGHTER Pelindung Tangan Karate PTK-02,PT. ARISMA SMART SOLUTION,"IDR 165,000.00"
Bola Petanque,Cv.Jaya Laksana Pratama,"IDR 2,300,000.00"
BOLA BOSU/ BALANCE BALL,Cv.Jaya Laksana Pratama,"IDR 960,000.00"
OLYMPUS Bat Tenis Meja TTB-5 (Sportive+),PT. ARISMA SMART SOLUTION,"IDR 192,000.00"
LIGA Bola Sepak Telstar,PT. ARISMA SMART SOLUTION,"IDR 174,000.00"
Trinity Jaring Bola Voli JBV-1,PT. ARISMA SMART SOLUTION,"IDR 327,000.00"
OLYMPUS Bola Tenis Meja BTM-1,PT. ARISMA SMART SOLUTION,"IDR 60,000.00"
Bola Voli,Cv.Jaya Laksana Pratama,"IDR 1,200,000.00"
Wardhana GAWANG FUTSAL,CV. WARDHANA,"IDR 9,500,000.00"
Nike SEPATU CAT,Toko Anisa,"IDR 250,000.00"
LIMUS Bola Kaki 2,CV. PUTRA MANDIRI,"IDR 315,000.00"
LIMUS BOLA FUTSAL 1,CV. PUTRA MANDIRI,"IDR 320,000.00"
LIMUS BOLA FUTSAL 2,CV. PUTRA MANDIRI,"IDR 387,000.00"
LIMUS BOLA BASKET 2,CV. PUTRA MANDIRI,"IDR 365,000.00"
LIMUS RAKET BULUTANGKIS 2,CV. PUTRA MANDIRI,"IDR 574,000.00"
LIMUS SHUTLECOCK,CV. PUTRA MANDIRI,"IDR 220,000.00"
LIMUS GAWANG MINI 2,CV. PUTRA MANDIRI,"IDR 7,000,000.00"
LIMUS TRAMPOLIN 2,CV. PUTRA MANDIRI,"IDR 11,550,000.00"
LIMUS CATUR 1,CV. PUTRA MANDIRI,"IDR 167,000.00"
LIMUS CATUR 2,CV. PUTRA MANDIRI,"IDR 645,000.00"
LIMUS TENIS MEJA 1,CV. PUTRA MANDIRI,"IDR 5,600,000.00"
LIMUS TENIS MEJA 2,CV. PUTRA MANDIRI,"IDR 11,250,000.00"
LIMUS BAD TENIS MEJA,CV. PUTRA MANDIRI,"IDR 157,000.00"
LIMUS BOLA SEPAK TAKRAW,CV. PUTRA MANDIRI,"IDR 310,000.00"
LIMUS PERMAINAN OLAHRAGA ANAK (POA),CV. PUTRA MANDIRI,"IDR 4,250,000.00"
LIMUS BOLA TENIS MEJA,CV. PUTRA MANDIRI,"IDR 73,000.00"
TRIPLE'S Tolak Peluru Pria,PT. SINJARAGA SANTIKA SPORT,"IDR 297,000.00"
TRIPLE'S Tongkat Estafet Besar,PT. SINJARAGA SANTIKA SPORT,"IDR 275,000.00"
TRIPLE'S Stopwatch,PT. SINJARAGA SANTIKA SPORT,"IDR 618,200.00"
TRIPLE'S Cones,PT. SINJARAGA SANTIKA SPORT,"IDR 27,500.00"
TRIPLE'S Cakram Putra,PT. SINJARAGA SANTIKA SPORT,"IDR 233,200.00"
TRIPLE'S Cakram Putri,PT. SINJARAGA SANTIKA SPORT,"IDR 215,600.00"
TRIPLE'S Bola Basket No. 6,PT. SINJARAGA SANTIKA SPORT,"IDR 275,000.00"
TRIPLE'S Bola Basket No. 7,PT. SINJARAGA SANTIKA SPORT,"IDR 330,000.00"
TRIPLE'S Ring Basket,PT. SINJARAGA SANTIKA SPORT,"IDR 3,850,000.00"
TRIPLE'S Bola Voli,PT. SINJARAGA SANTIKA SPORT,"IDR 396,000.00"
TRIPLE'S Net Bola Voli,PT. SINJARAGA SANTIKA SPORT,"IDR 220,000.00"
TRIPLE'S Raket Bulutangkis,PT. SINJARAGA SANTIKA SPORT,"IDR 440,000.00"
TRIPLE'S Shuttlekock,PT. SINJARAGA SANTIKA SPORT,"IDR 165,000.00"
TRIPLE'S Net Bulutangkis,PT. SINJARAGA SANTIKA SPORT,"IDR 220,000.00"
TRIPLE'S Catur,PT. SINJARAGA SANTIKA SPORT,"IDR 330,000.00"
TRIPLE'S Bat Tenis Meja,PT. SINJARAGA SANTIKA SPORT,"IDR 165,000.00"
TRIPLE'S Bola Tenis Meja,PT. SINJARAGA SANTIKA SPORT,"IDR 165,000.00"
TRIPLE'S Meja Tenis Meja,PT. SINJARAGA SANTIKA SPORT,"IDR 6,105,000.00"
TRIPLE'S Net Tenis Meja,PT. SINJARAGA SANTIKA SPORT,"IDR 165,000.00"
TRIPLE'S Bola Sepak Penjas,PT. SINJARAGA SANTIKA SPORT,"IDR 231,000.00"
TRIPLE'S Bola Takraw,PT. SINJARAGA SANTIKA SPORT,"IDR 275,000.00"
TRIPLE'S Net Takraw,PT. SINJARAGA SANTIKA SPORT,"IDR 220,000.00"
TRIPLE'S Matras Senam,PT. SINJARAGA SANTIKA SPORT,"IDR 2,750,000.00"
TRIPLE'S Tolak Peluru Wanita,PT. SINJARAGA SANTIKA SPORT,"IDR 225,500.00"
TRIPLE'S Lembing Pria,PT. SINJARAGA SANTIKA SPORT,"IDR 308,000.00"
TRIPLE'S Lembing Wanita,PT. SINJARAGA SANTIKA SPORT,"IDR 264,000.00"
TRIPLE'S Catur Kecil,PT. SINJARAGA SANTIKA SPORT,"IDR 137,500.00"
TRIPLE'S Bola Voli Super Soft,PT. SINJARAGA SANTIKA SPORT,"IDR 444,000.00"
Kinetic Treadmill Motorized 0.8hp - Hitam/ora...,PT. Cipta Mega Kencana,"IDR 5,500,000.00"
GENETIX ULTIMATE HOME GYM,PT. Cipta Mega Kencana,"IDR 55,500,000.00"
Sony PLAYSTATION 5,PT. Cipta Mega Kencana,"IDR 15,500,000.00"
BOLA TANGAN,CV. WARDHANA,"IDR 293,750.00"
PROTEAM NET VOLI,CV. WARDHANA,"IDR 319,000.00"
RAKET BULUTANGKIS ATTACK,CV. WARDHANA,"IDR 235,000.00"
RAKET BULUTANGKIS SHARP FIGHTER,CV. WARDHANA,"IDR 450,000.00"
PROTEAM RAKET BULUTANGKIS LEGEND,CV. WARDHANA,"IDR 530,000.00"
PROTEAM SHUTTLECOCK GOLD,CV. WARDHANA,"IDR 297,000.00"
PROTEAM SHUTTLEKOCK GREEN,CV. WARDHANA,"IDR 277,000.00"
PROTEAM SHUTTLEKOCK SYNTHETIC,CV. WARDHANA,"IDR 68,000.00"
PROTEAM NET BADMINTON,CV. WARDHANA,"IDR 215,000.00"
PROTEAM BOLA SEPAK BREAKER SIZE 4,CV. WARDHANA,"IDR 285,000.00"
PROTEAM NET TAKRAW,CV. WARDHANA,"IDR 275,000.00"
PROTEAM BOLA TAKRAW 180 GR,CV. WARDHANA,"IDR 220,000.00"
PROTEAM BOLA TAKRAW 145 GR,CV. WARDHANA,"IDR 150,000.00"
PROTEAM NET TENIS MEJA,CV. WARDHANA,"IDR 250,000.00"
PROTEAM BAD TENIS MEJA,CV. WARDHANA,"IDR 155,000.00"
PROTEAM MEJA PING PONG 18M,CV. WARDHANA,"IDR 4,305,000.00"
PROTEAM PEDANG WUSHU SHOW,CV. WARDHANA,"IDR 585,000.00"
PROTEAM PEDANG WUSHU KEMBAR,CV. WARDHANA,"IDR 1,072,500.00"
PROTEAM GOLOK WUSHU SHOW,CV. WARDHANA,"IDR 585,000.00"
PROTEAM GOLOK WUSHU KEMBAR,CV. WARDHANA,"IDR 1,072,500.00"
PROTEAM NANDAO WUSHU,CV. WARDHANA,"IDR 735,000.00"
PROTEAM TOYA BESAR WUSHU,CV. WARDHANA,"IDR 450,000.00"
PROTEAM TOYA KECIL WUSHU,CV. WARDHANA,"IDR 380,000.00"
PROTEAM KIPAS WUSHU,CV. WARDHANA,"IDR 310,000.00"
ATLETIK LEMPAR LEMBING PA & PI,CV. WARDHANA,"IDR 410,000.00"
PROTEAM ATLETIK LEMPAR CAKRAM PA & PI,CV. WARDHANA,"IDR 420,000.00"
PROTEAM ATLETIK TOLAK PELURU PENJAS PA & PI,CV. WARDHANA,"IDR 275,000.00"
Wardhana ATLETIK PERMAINAN EGRANG,CV. WARDHANA,"IDR 255,000.00"
Wardhana ATLETIK PERMAINAN BOY-BOYAN,CV. WARDHANA,"IDR 200,000.00"
Wardhana ATLETIK PERMAINAN BATOK,CV. WARDHANA,"IDR 230,000.00"
PROTEAM TOLAK PELURU PENJAS 1KG & 2 KG,CV. WARDHANA,"IDR 275,000.00"
SEPEDA GUNUNG / MTB,CV MANUNGGAL ILMU GRUP,"IDR 2,900,000.00"
SEPEDAH MTB,CV MANUNGGAL ILMU GRUP,"IDR 6,200,000.00"
Sepedah Balap,CV MANUNGGAL ILMU GRUP,"IDR 8,020,000.00"
SILVER ARROW Lempar Cakram Kompetisi 1kg LCK-...,CV JAYA BERSAMA,"IDR 948,000.00"
SILVER ARROW Lempar Cakram Kompetisi 2kg LCK-...,CV JAYA BERSAMA,"IDR 1,146,000.00"
SILVER ARROW Lempar Cakram Low Spin 1kg SADL-...,CV JAYA BERSAMA,"IDR 849,000.00"
SILVER ARROW Lempar Cakram High Spin 1.5kg SA...,CV JAYA BERSAMA,"IDR 948,000.00"
SILVER ARROW Lempar Cakram High Spin 2kg SADH...,CV JAYA BERSAMA,"IDR 1,047,000.00"
Trinity Lempar Cakram Hyper Spin 1kg HS-10,CV JAYA BERSAMA,"IDR 399,000.00"
Trinity Cakram Hyper Spin 1.5kg HS-15,CV JAYA BERSAMA,"IDR 435,000.00"
Trinity Lempar Cakram Hyper Spin 2kg HS-20,CV JAYA BERSAMA,"IDR 495,000.00"
Trinity Lempar Cakram Pro Spin 2kg PS-20,CV JAYA BERSAMA,"IDR 336,000.00"
Trinity Lempar Cakram Pro Spin 1.5kg PS-15,CV JAYA BERSAMA,"IDR 399,000.00"
Trinity Cakram Kayu Pro Spin 2kg PS-20,CV JAYA BERSAMA,"IDR 435,000.00"
Trinity Cakram Kayu Super Spin 1kg SS-10,CV JAYA BERSAMA,"IDR 264,000.00"
Trinity Cakram Kayu Super Spin 1.5kg SS-15,CV JAYA BERSAMA,"IDR 282,000.00"
Trinity Cakram Kayu Super Spin 2kg SS-20,CV JAYA BERSAMA,"IDR 309,000.00"
Trinity Lingkaran Lempar Cakram LLC-01,CV JAYA BERSAMA,"IDR 3,576,000.00"
Trinity Rak Lempar Cakram RLC-01,CV JAYA BERSAMA,"IDR 4,890,000.00"
Trinity Gawang Lari Trinity GLT-01,CV JAYA BERSAMA,"IDR 2,163,000.00"
Trinity Balok Start Lari SB-02LS (Starting Bl...,CV JAYA BERSAMA,"IDR 2,469,000.00"
Trinity Starting Block SB-05 (Balok Start),CV JAYA BERSAMA,"IDR 435,000.00"
Trinity Starting Block Atletik SB-06,CV JAYA BERSAMA,"IDR 363,000.00"
SILVER ARROW Starting Blocks SAQ-ALU,CV JAYA BERSAMA,"IDR 4,890,000.00"
Trinity Tongkat Estafet Anak TE-1,CV JAYA BERSAMA,"IDR 84,000.00"
Trinity Tongkat Estafet Atletik TE-2,CV JAYA BERSAMA,"IDR 111,000.00"
SILVER ARROW Tongkat Estafet SAB-YH080,CV JAYA BERSAMA,"IDR 543,000.00"
Trinity Lempar Lembing Latihan 500gram LLL-50...,CV JAYA BERSAMA,"IDR 489,000.00"
Trinity Lempar Lembing Latihan 600gram LLL-60...,CV JAYA BERSAMA,"IDR 543,000.00"
Trinity Lempar Lembing Latihan 700gram LLL-70...,CV JAYA BERSAMA,"IDR 597,000.00"
Trinity Lempar Lembing Latihan 800gram LLL-80...,CV JAYA BERSAMA,"IDR 660,000.00"
SILVER ARROW Lempar Lembing 600g IAAF SAF-MC6...,CV JAYA BERSAMA,"IDR 2,298,000.00"
SILVER ARROW Lempar Lembing 700g IAAF SAF-YC7...,CV JAYA BERSAMA,"IDR 2,406,000.00"
SILVER ARROW Lempar Lembing 800g IAAF SAF-MC8...,CV JAYA BERSAMA,"IDR 2,622,000.00"
SILVER ARROW Lempar Lembing Pertandingan 600g...,CV JAYA BERSAMA,"IDR 1,164,000.00"
SILVER ARROW Lempar Lembing Pertandingan 700g...,CV JAYA BERSAMA,"IDR 1,245,000.00"
SILVER ARROW Lempar Lembing Pertandingan 800g...,CV JAYA BERSAMA,"IDR 1,326,000.00"
Trinity Lempar Martil Besi 3kg LMB-3,CV JAYA BERSAMA,"IDR 1,047,000.00"
Trinity Lempar Martil Besi 4kg LMB-4,CV JAYA BERSAMA,"IDR 1,164,000.00"
Trinity Lempar Martil Besi 5kg LMB-5,CV JAYA BERSAMA,"IDR 1,245,000.00"
Trinity Lempar Martil Besi 6kg LMB-6,CV JAYA BERSAMA,"IDR 1,335,000.00"
Trinity Lempar Martil Besi 7.26kg LMB-7,CV JAYA BERSAMA,"IDR 1,506,000.00"
SILVER ARROW Lempar Martil Stainless Steel 4k...,CV JAYA BERSAMA,"IDR 2,622,000.00"
SILVER ARROW Lempar Martil Stainless Steel 5k...,CV JAYA BERSAMA,"IDR 3,072,000.00"
SILVER ARROW Lempar Martil Stainless Steel 5....,CV JAYA BERSAMA,"IDR 3,270,000.00"
SILVER ARROW Lempar Martil Stainless Steel 6k...,CV JAYA BERSAMA,"IDR 3,630,000.00"
SILVER ARROW Lempar Martil Stainless Steel 7....,CV JAYA BERSAMA,"IDR 4,188,000.00"
Trinity Lingkaran Lempar Martil LLM-01,CV JAYA BERSAMA,"IDR 3,576,000.00"
Trinity Rak Lempar Martil RLM-01,CV JAYA BERSAMA,"IDR 4,890,000.00"
SILVER ARROW Take-off Board SA-TO1,CV JAYA BERSAMA,"IDR 5,097,000.00"
SILVER ARROW Mistar Lompat Tinggi SAC-BX040,CV JAYA BERSAMA,"IDR 2,667,000.00"
Trinity Mistar Lompat Tinggi MLT-01 Carbon,CV JAYA BERSAMA,"IDR 2,972,000.00"
Trinity Mistar Lompat Tinggi Fiberglass MLT-0...,CV JAYA BERSAMA,"IDR 2,460,000.00"
Trinity Mistar Lompat Tinggi MLT-03 Aluminum,CV JAYA BERSAMA,"IDR 2,667,000.00"
Trinity Matras Lompat Tinggi HJM-01,CV JAYA BERSAMA,"IDR 56,028,000.00"
Trinity Matras Lompat Tinggi HJM-03,CV JAYA BERSAMA,"IDR 12,792,000.00"
Trinity Tiang Lompat Tinggi Portabel TLTP-03,CV JAYA BERSAMA,"IDR 4,386,000.00"
SILVER ARROW Tiang Lompat Tinggi Portable SAH...,CV JAYA BERSAMA,"IDR 9,453,000.00"
Trinity Stopwatch Profesional 10Memory PC2810...,CV JAYA BERSAMA,"IDR 300,000.00"
Trinity Stopwatch Profesional 30 Memory PC383...,CV JAYA BERSAMA,"IDR 336,000.00"
Trinity Stopwatch Profesional 60 Memory PC386...,CV JAYA BERSAMA,"IDR 399,000.00"
Trinity Stopwatch Profesional 100 Memory PC10...,CV JAYA BERSAMA,"IDR 498,000.00"
KIDS ATHLETICS Meteran Fiberglass 30m MF-30,CV JAYA BERSAMA,"IDR 111,000.00"
Trinity Meteran Fiberglass 50m MF-50,CV JAYA BERSAMA,"IDR 129,000.00"
Trinity Meteran Fiberglass 100m MF-100,CV JAYA BERSAMA,"IDR 183,000.00"
Trinity Lane Marker Cones LMC-01,CV JAYA BERSAMA,"IDR 2,667,000.00"
Trinity Tolak Peluru Besi 1kg TPB-1,CV JAYA BERSAMA,"IDR 219,000.00"
Trinity Tolak Peluru Besi 2kg TPB-2,CV JAYA BERSAMA,"IDR 282,000.00"
Trinity Tolak Peluru Besi 3kg TPB-3,CV JAYA BERSAMA,"IDR 327,000.00"
